application,conf,threads,CH,CHv2,CA,CB,CBv2,CC,NBC,SP(16)
__cere__bt_adi_214,conf2,64,111.84211744596055,0.011184211744596058,3279989.990234375,96.32141943792554,0.49063122971348117,0.5078125,0.9604958189673877,0.743159616278245
__cere__bt_adi_214,conf3,16,375.24155962919485,0.037524155962919484,687696.6328125,202.1780372838591,0.6690692649311827,0.6484375,0.8631258407467528,0.0
__cere__bt_adi_214,conf3,32,278.89834750922955,0.027889834750922958,218073.6953125,231.24070407248007,0.6981047354067977,0.5009765625,0.9073761815682077,0.43871673720677784
__cere__bt_adi_214,conf3,64,132.5331221469382,0.013253312214693818,953027.3051757812,131.44397698743427,0.5679299962710662,0.447265625,0.9576499557610136,0.7425372531306706
__cere__bt_adi_214,conf4,16,313.81012468591825,0.031381012468591825,1156065.8828125,63.0309388522698,0.38661949256996664,0.5234375,0.8630289392095294,0.0
__cere__bt_adi_214,conf4,32,252.2127270188712,0.02522127270188712,105400.916015625,297.97854431152746,0.748730172946905,0.3857421875,0.896732581838886,0.4861924805748675
__cere__bt_adi_214,conf4,64,236.71320430342246,0.023671320430342244,605975.935546875,131.86561731729248,0.5687157019785442,0.422119140625,0.9558347718783013,0.7442025080223202
__cere__cg_conj_grad_405,conf1,16,216.30872718507337,0.02163087271850734,806596.4609375,43.81255760182201,0.30465043061905006,0.4765625,0.8193420507565417,0.0
__cere__cg_conj_grad_405,conf1,32,115.37134713246651,0.011537134713246654,249953.3515625,211.31263899273205,0.6787795049903689,0.490234375,0.8975692620644934,0.49124399118347994
__cere__cg_conj_grad_405,conf1,64,85.671429277675,0.0085671429277675,682480.5405273438,101.74158082018403,0.5043163655531586,0.485595703125,0.950908532622017,0.7298003425001787
__cere__cg_conj_grad_405,conf2,16,315.7345110565499,0.03157345110565499,2229777.125,44.06941287910109,0.30589014002634185,0.49609375,0.8727893145094041,0.0
__cere__cg_conj_grad_405,conf2,32,99.64377042410848,0.009964377042410847,1205560.173828125,137.96619092768773,0.5797722373495164,0.5029296875,0.9206811452305135,0.496962891548946
__cere__cg_conj_grad_405,conf2,64,46.182355098418384,0.004618235509841838,990463.1206054688,94.25984363747106,0.4852255714432643,0.495849609375,0.9577785421738507,0.7433033545040494
__cere__cg_conj_grad_405,conf3,16,258.91097699416105,0.02589109769941611,453270.3203125,92.29831481114135,0.47997464201279516,0.40234375,0.7987796706783743,0.0
__cere__cg_conj_grad_405,conf3,32,134.22989906446207,0.013422989906446208,1030897.44921875,67.16601831307125,0.4017922960112721,0.466796875,0.9125960664120526,0.48738728660900876
__cere__cg_conj_grad_405,conf3,64,71.12322888870193,0.007112322888870193,92957.77685546875,761.8308483437753,0.8839679501004458,0.389404296875,0.8965574492413697,0.6301063360277812
__cere__cg_conj_grad_405,conf4,16,206.45403652504814,0.02064540365250481,748267.9609375,92.13546484052719,0.47953387947925075,0.4375,0.8015105906192801,0.0
__cere__cg_conj_grad_405,conf4,32,129.92917971775378,0.012992917971775379,181552.021484375,200.5190478129466,0.6672423903650745,0.3466796875,0.8525848549671569,0.46694105140641995
__cere__cg_conj_grad_405,conf4,64,102.7765797323319,0.01027765797323319,256624.45849609375,183.00023183918563,0.6466433990173378,0.388427734375,0.9312497407680119,0.7035759982833469
__cere__cg_conj_grad_551,conf1,16,284.75861284798685,0.028475861284798683,1931137.0625,39.440377629850396,0.2828476105719272,0.4609375,0.8146329018334503,0.0
__cere__cg_conj_grad_551,conf1,32,96.97786921779479,0.009697786921779477,904278.080078125,98.96912889833129,0.49740946973187117,0.4814453125,0.9023605624528995,0.49165356626839785
__cere__cg_conj_grad_551,conf1,64,113.52378855037841,0.011352378855037839,671131.1958007812,73.7945121308638,0.42460783845290806,0.4658203125,0.9390124935032638,0.710416501650833
__cere__cg_conj_grad_551,conf2,16,287.41041675965675,0.028741041675965678,10498704.96875,6.956430897180987,0.06503985631185016,0.49609375,0.8522306928337551,0.0
__cere__cg_conj_grad_551,conf2,32,118.40292127630407,0.011840292127630407,5869151.556640625,34.44109402103053,0.256179810732892,0.494140625,0.9234273991936262,0.5030010365068881
__cere__cg_conj_grad_551,conf2,64,88.3052257604863,0.00883052257604863,4586477.9775390625,23.130784452826948,0.1878554137019135,0.497802734375,0.9588911416432173,0.7476369849996356
__cere__cg_conj_grad_551,conf3,16,343.1996285329236,0.034319962853292356,544260.46875,43.99839001718788,0.3055477912769453,0.3984375,0.7572188695267976,0.0
__cere__cg_conj_grad_551,conf3,32,152.94900702761487,0.015294900702761485,638581.177734375,158.27923704260107,0.6128221488299277,0.4326171875,0.8731400275335125,0.45928640636957974
__cere__cg_conj_grad_551,conf3,64,80.03807679564338,0.008003807679564337,278162.91796875,168.69900194927078,0.6278363549006424,0.46875,0.9274141146936611,0.7060524118572766
__cere__cg_conj_grad_551,conf4,16,266.177333031897,0.0266177333031897,246018.9140625,99.71797773043427,0.49929394871515675,0.3203125,0.6922010982323799,0.0
__cere__cg_conj_grad_551,conf4,32,201.64075166429524,0.020164075166429523,404384.890625,145.16361713409407,0.5921091344263196,0.4072265625,0.8840438427452683,0.44124227950684203
__cere__cg_conj_grad_551,conf4,64,136.4005857013081,0.01364005857013081,299407.30712890625,140.49481938327816,0.5841906272391284,0.388671875,0.9271589142915513,0.6971098035129348
__cere__clomp_do_omp_barrier_only_805,conf1,16,233.53212782250193,0.023353212782250193,569523.0234375,40.90799967247811,0.29031708467626616,0.48828125,0.8664425975864919,0.0
__cere__clomp_do_omp_barrier_only_805,conf1,32,132.5890409116745,0.01325890409116745,674690.669921875,33.72150234484048,0.2521771125325798,0.5185546875,0.9333378189923569,0.5085907438548597
__cere__clomp_do_omp_barrier_only_805,conf1,64,116.64207813285091,0.011664207813285091,294153.423828125,144.44881093586943,0.5909163983365222,0.523193359375,0.9662702043914384,0.7547635726049715
__cere__clomp_do_omp_barrier_only_805,conf2,16,439.9920399045791,0.043999203990457904,279477.8359375,70.7027583778376,0.4141863848581896,0.546875,0.8804630163678845,0.0
__cere__clomp_do_omp_barrier_only_805,conf2,32,180.89434638981248,0.01808943463898125,339352.76171875,104.39020710691827,0.5107397687224362,0.5185546875,0.9325410446151818,0.5065295139562955
__cere__clomp_do_omp_barrier_only_805,conf2,64,96.11373109073759,0.00961137310907376,491841.18310546875,76.9894839587541,0.43499468011724274,0.505859375,0.9660912430324995,0.753650963513322
__cere__clomp_do_omp_barrier_only_805,conf3,16,328.15099662959295,0.0328150996629593,450049.515625,222.68918742934156,0.6901042740333629,0.59765625,0.889005442421978,0.0
__cere__clomp_do_omp_barrier_only_805,conf3,32,183.78079146673022,0.018378079146673023,271830.443359375,112.65369014822811,0.5297518706103994,0.501953125,0.9326163992666413,0.5193495468477891
__cere__clomp_do_omp_barrier_only_805,conf3,64,83.92064702785464,0.008392064702785465,338109.96337890625,76.80458626564528,0.4344038120722048,0.53076171875,0.9662863631997383,0.7556200039250532
__cere__clomp_static_omp_module1_988,conf1,16,204.41915043280474,0.02044191504328047,13387117.2578125,430.73542790578233,0.8115822032183005,0.578125,0.9510321732126504,0.0
__cere__clomp_static_omp_module1_988,conf1,32,240.48927533520202,0.024048927533520205,8043232.28515625,187.4698266382447,0.6521374045776249,0.591796875,0.9288960672786892,0.5548343312782129
__cere__clomp_static_omp_module1_988,conf1,64,13.09297308415573,0.001309297308415573,4962393.165527344,309.4024686744272,0.7557415803481051,0.568603515625,0.9566429970499277,0.7081979257105588
__cere__clomp_static_omp_module1_988,conf2,16,116.98190917172079,0.011698190917172077,381535.7109375,215.6749395857461,0.683218439413569,0.42578125,0.8812488288745743,0.0
__cere__clomp_static_omp_module1_988,conf2,32,54.43715748630194,0.005443715748630194,2423809.072265625,1414.699729811333,0.9339803143607508,0.7080078125,0.996818329542953,0.05789521173875145
__cere__clomp_static_omp_module1_988,conf2,64,14.133513495837839,0.0014133513495837836,677841.8696289062,2584.673610799176,0.9627515242084747,0.574462890625,0.9866924298618576,0.12497188585324304
__cere__clomp_static_omp_module1_988,conf3,16,207.31637617198587,0.020731637617198585,11191390.1953125,597.9969876326768,0.8567329060557131,0.55078125,0.9777902131650178,0.0
__cere__clomp_static_omp_module1_988,conf3,32,73.36048819519499,0.007336048819519499,12550468.541015625,207.7041730457569,0.6750125322963053,0.47265625,0.9266199575694906,0.5006633989596665
__cere__clomp_static_omp_module1_988,conf3,64,38.890275933122155,0.003889027593312215,1086931.0595703125,1180.1771688377146,0.9218858120311653,0.514404296875,0.9764206036831922,0.8044166142217695
__cere__clomp_static_omp_module2_1007,conf1,16,146.619164463174,0.014661916446317402,11167978.9921875,578.8533308312581,0.8526927755108019,0.69140625,0.8772660684884115,0.0
__cere__clomp_static_omp_module2_1007,conf1,32,78.21680687060197,0.007821680687060196,14205334.4765625,310.5093173973701,0.756400169832928,0.5556640625,0.9452905063564498,0.4027538747076085
__cere__clomp_static_omp_module2_1007,conf1,64,20.556838873210673,0.0020556838873210677,10857003.908691406,248.07391318264592,0.7127046980176113,0.59619140625,0.9654410625437279,0.7062600437608455
__cere__clomp_static_omp_module2_1007,conf2,16,261.8909121354156,0.026189091213541557,12373643.8203125,669.7276753768284,0.8700839229263208,0.64453125,0.9938334700416023,0.0
__cere__clomp_static_omp_module2_1007,conf2,32,54.63719608433733,0.005463719608433734,3664002.71875,883.5903923959117,0.8983316624754624,0.5263671875,0.9693438569705619,0.20786859884971942
__cere__clomp_static_omp_module2_1007,conf2,64,9.555482605519266,0.0009555482605519264,1388946.1733398438,813.5799844469751,0.8905405090934279,0.523681640625,0.9705673158203104,0.5532238946150807
__cere__clomp_static_omp_module2_1007,conf3,16,200.02081605307114,0.02000208160530712,11460393.9453125,643.430746417302,0.8654884796170805,0.66796875,0.9721385729660628,0.0
__cere__clomp_static_omp_module2_1007,conf3,32,90.75253844599031,0.009075253844599033,4935766.330078125,615.0351330183692,0.8601467321222788,0.548828125,0.9516581945918471,0.46484981203413933
__cere__clomp_static_omp_module2_1007,conf3,64,32.062321576297975,0.003206232157629797,997110.0366210938,1310.0859357780091,0.9290823364287898,0.507080078125,0.9614904558981197,0.7341334836290105
__cere__clomp_static_omp_module2_1017,conf1,16,101.47588998512546,0.010147588998512546,6286593.21875,131.7382512367601,0.5684786630333507,0.453125,0.8772591870269879,0.0
__cere__clomp_static_omp_module2_1017,conf1,32,37.933276695030855,0.0037933276695030858,3563944.654296875,827.0149752863678,0.8921268774874876,0.6787109375,0.9648668846850182,0.3320248719775869
__cere__clomp_static_omp_module2_1017,conf1,64,13.08751387950766,0.0013087513879507665,3057787.427734375,581.2980026970239,0.8532213515904428,0.558837890625,0.9551751079987617,0.6374392310024326
__cere__clomp_static_omp_module2_1017,conf2,16,136.10406247453156,0.013610406247453157,348279.1875,308.6649593438597,0.7553007721519431,0.6171875,0.8537531043252476,0.0
__cere__clomp_static_omp_module2_1017,conf2,32,37.138359578895006,0.0037138359578895016,2061615.857421875,1092.1330317925804,0.9161167442448662,0.517578125,0.9719427073832585,0.15626849884500538
__cere__clomp_static_omp_module2_1017,conf2,64,14.18834198288853,0.0014188341982888531,708919.9975585938,2409.378940679362,0.9601495021820311,0.4755859375,0.9825910672997714,0.1632010587077034
__cere__clomp_static_omp_module2_1017,conf3,16,154.49560631106084,0.015449560631106085,10225539.484375,468.07809347137334,0.8239678643671564,0.58984375,0.9430153010554714,0.0
__cere__clomp_static_omp_module2_1017,conf3,32,84.06444843448884,0.008406444843448883,1761900.4921875,263.4409280429753,0.7248521223559735,0.4228515625,0.8931639016769636,0.43882223914967033
__cere__clomp_static_omp_module2_1017,conf3,64,59.019840263741315,0.005901984026374131,4531089.432128906,310.86908459292937,0.7566134719065672,0.49365234375,0.9705695192879775,0.7467502229077103
__cere__clomp_static_omp_module3_1036,conf1,16,187.24407856104287,0.018724407856104287,21128365.984375,375.14712957093667,0.7895388738004139,0.5703125,0.9272919951749433,0.0
__cere__clomp_static_omp_module3_1036,conf1,32,59.081401194903286,0.005908140119490328,3479920.421875,1080.8689869151867,0.9153166006491267,0.4189453125,0.9875077653648033,0.12079647075442512
__cere__clomp_static_omp_module3_1036,conf1,64,12.727666443409593,0.0012727666443409598,3068094.9462890625,550.3524348760515,0.8462372174879937,0.47412109375,0.9594581936003731,0.6550159097495106
__cere__clomp_static_omp_module3_1036,conf2,16,141.57697230389041,0.014157697230389045,5900911.1875,696.542771217568,0.8744574634113578,0.5859375,0.99904070032447,0.0
__cere__clomp_static_omp_module3_1036,conf2,32,18.8368572192676,0.0018836857219267597,1164297.8046875,1005.962788636034,0.9095810446540173,0.6201171875,0.9692892313935547,0.17024591183477478
__cere__clomp_static_omp_module3_1036,conf2,64,246.0522210125582,0.02460522210125582,732235.0859375,176.4291364717216,0.6382436335171568,0.53759765625,0.9643193330499615,0.7570885457871064
__cere__clomp_static_omp_module3_1036,conf3,16,88.47290824035083,0.008847290824035084,6260197.6015625,451.3710759926305,0.818633939366568,0.47265625,0.9552902416682277,0.0
__cere__clomp_static_omp_module3_1036,conf3,32,29.654177814059878,0.0029654177814059874,5900568.92578125,165.7435289881624,0.6236973280939062,0.4921875,0.934125376926296,0.47579887134095844
__cere__clomp_static_omp_module3_1036,conf3,64,52.863744861026724,0.005286374486102672,5967162.5927734375,354.11395832948864,0.7797909573890622,0.56884765625,0.9697904598726236,0.7566066128652233
__cere__clomp_static_omp_module3_1046,conf1,16,196.9435608337053,0.019694356083370532,18255981.3515625,474.3456030564243,0.8258888037658123,0.66796875,0.9360747131980327,0.0
__cere__clomp_static_omp_module3_1046,conf1,32,69.17673956758313,0.006917673956758312,12392903.578125,505.4322461802923,0.8348287514731733,0.634765625,0.9497534937235357,0.34879917129968285
__cere__clomp_static_omp_module3_1046,conf1,64,20.485467658943264,0.0020485467658943263,7235145.968261719,439.2893507596277,0.8145707867972123,0.505126953125,0.9625883396921681,0.6950705190516628
__cere__clomp_static_omp_module3_1046,conf2,16,140.293333961575,0.0140293333961575,7192419.5234375,581.7992361986575,0.8533292578068206,0.4765625,0.9724337700298326,0.0
__cere__clomp_static_omp_module3_1046,conf2,32,54.198946462606266,0.005419894646260626,3087454.4296875,1149.032221672442,0.9199380141962222,0.6484375,0.9822022139056521,0.15890518255042974
__cere__clomp_static_omp_module3_1046,conf2,64,14.141880847734535,0.0014141880847734537,1075961.0092773438,1641.1901425529184,0.9425680185316344,0.5068359375,0.9824562471314394,0.36574578966266025
__cere__clomp_static_omp_module3_1046,conf3,16,141.2065614992032,0.014120656149920318,14959774.0,356.3656798057243,0.7808774751804952,0.60546875,0.8618502718732582,0.0
__cere__clomp_static_omp_module3_1046,conf3,32,100.60599375528471,0.010060599375528473,10083872.814453125,336.29848648716825,0.7707991132283218,0.5361328125,0.9387991792117601,0.49472609611851326
__cere__clomp_static_omp_module3_1046,conf3,64,26.654636520519773,0.0026654636520519765,545067.1713867188,1746.3648461933808,0.9458395234256283,0.552734375,0.958587781281082,0.6759591504153122
__cere__clomp_static_omp_module3_1056,conf1,16,144.34980253846246,0.014434980253846244,12373495.265625,507.5711663207452,0.8354102275696068,0.62890625,0.8721260345372526,0.0
__cere__clomp_static_omp_module3_1056,conf1,32,42.49119344550312,0.004249119344550312,5208601.76171875,708.4102519503324,0.8763004306801594,0.62109375,0.9604409960518352,0.4626065364436731
__cere__clomp_static_omp_module3_1056,conf1,64,23.180301570146376,0.0023180301570146374,26587910.439453125,83.8940659659664,0.4562086629891191,0.47119140625,0.9674508848131032,0.7396163069560395
__cere__clomp_static_omp_module3_1056,conf2,16,202.04978271097409,0.020204978271097407,9426172.3984375,676.56878734399,0.8712284067686796,0.6953125,0.9921305478656113,0.0
__cere__clomp_static_omp_module3_1056,conf2,32,18.910928296018515,0.0018910928296018512,1353398.650390625,884.3482759056166,0.8984099404166698,0.5361328125,0.9631886454995203,0.2049470208975881
__cere__clomp_static_omp_module3_1056,conf2,64,14.20016333993302,0.0014200163339933023,1387349.41015625,1202.7453370931596,0.9232390267286377,0.483154296875,0.9756680105644011,0.45517252317269374
__cere__clomp_static_omp_module3_1056,conf3,16,243.3509730383583,0.024335097303835825,17690742.890625,472.7506721393558,0.825403958713,0.66796875,0.9526906001143103,0.0
__cere__clomp_static_omp_module3_1056,conf3,32,67.15460287064893,0.006715460287064892,11425097.98828125,273.2952756728698,0.7321155489585325,0.5986328125,0.9398458063689644,0.5222240922485797
__cere__clomp_static_omp_module3_1056,conf3,64,36.10264512841929,0.00361026451284193,633163.0375976562,2391.5308539416856,0.9598640330534953,0.6220703125,0.9750766169148458,0.8497324770100478
__cere__clomp_static_omp_module4_1075,conf1,16,205.9830958902201,0.02059830958902201,11406671.1171875,618.626657443345,0.860845685358,0.48046875,0.9776344257339381,0.0
__cere__clomp_static_omp_module4_1075,conf1,32,43.90874161154296,0.004390874161154296,5350810.04296875,518.8710438761393,0.838415448598668,0.56640625,0.9636382347952777,0.41356148681433835
__cere__clomp_static_omp_module4_1075,conf1,64,18.822952189016796,0.0018822952189016795,6462787.10546875,318.918325871595,0.7612899846481016,0.4580078125,0.9610172227515383,0.6953233898550345
__cere__clomp_static_omp_module4_1075,conf2,16,203.69423030355568,0.020369423030355563,9112681.09375,682.2947290879456,0.8721709398239369,0.49609375,0.9948596949179285,0.0
__cere__clomp_static_omp_module4_1075,conf2,32,71.70592056626614,0.007170592056626615,3204360.185546875,1414.2734187657752,0.9339617279411099,0.578125,0.9968584455891053,0.05175892126939352
__cere__clomp_static_omp_module4_1075,conf2,64,14.176291422122276,0.0014176291422122278,841590.703125,2117.9223588960676,0.9549127589616017,0.453369140625,0.9840875226888516,0.2627012244576653
__cere__clomp_static_omp_module4_1075,conf3,16,204.0624816017999,0.020406248160179986,10890343.359375,548.4275820762797,0.8457807737298932,0.5234375,0.9660500043778033,0.0
__cere__clomp_static_omp_module4_1075,conf3,32,91.28910661579448,0.009128910661579448,4110657.11328125,969.6507997574647,0.906511545615939,0.6357421875,0.9597793030203264,0.5212215310340897
__cere__clomp_static_omp_module4_1075,conf3,64,48.13086289605966,0.004813086289605966,4568333.581542969,368.2914621522539,0.786457776658146,0.544677734375,0.9691967239009128,0.7514282161388968
__cere__clomp_static_omp_module4_1085,conf1,16,217.14483837376548,0.02171448383737655,12204754.734375,639.8033965253934,0.8648289525708233,0.546875,0.9728199692173505,0.0
__cere__clomp_static_omp_module4_1085,conf1,32,25.47602137637074,0.002547602137637074,9555728.384765625,203.9101529538953,0.6709553826088512,0.544921875,0.9384160366161811,0.4808221892862218
__cere__clomp_static_omp_module4_1085,conf1,64,18.07213666774871,0.0018072136667748708,7390472.002441406,298.06208237148707,0.7487829049070891,0.4453125,0.9672953137781662,0.6907201687081754
__cere__clomp_static_omp_module4_1085,conf2,16,202.5139150844911,0.02025139150844911,10104765.578125,622.6913708229782,0.8616283464321386,0.57421875,0.9827259507011356,0.0
__cere__clomp_static_omp_module4_1085,conf2,32,18.9192321547416,0.00189192321547416,1393522.283203125,871.8005459605579,0.8970982261579644,0.6123046875,0.9646543315767557,0.26626398820718755
__cere__clomp_static_omp_module4_1085,conf2,64,4.824114553897601,0.0004824114553897602,722000.7841796875,925.6766625660599,0.90250338761748,0.554443359375,0.9703297350096611,0.5603686550813305
__cere__clomp_static_omp_module4_1085,conf3,16,78.66687485833683,0.007866687485833681,10804496.6640625,330.2673224438795,0.7675863474083762,0.671875,0.9334575296941995,0.0
__cere__clomp_static_omp_module4_1085,conf3,32,60.448184015218146,0.006044818401521815,7041442.08984375,373.24427226439695,0.7886926353666865,0.6318359375,0.9437425730399935,0.5396452825111133
__cere__clomp_static_omp_module4_1085,conf3,64,46.299570095125745,0.004629957009512574,1455771.4462890625,1293.4723700420757,0.9282368261116074,0.560791015625,0.9712139261676269,0.7593924271765163
__cere__clomp_static_omp_module4_1095,conf1,16,205.46346654517367,0.02054634665451737,13434426.28125,569.9226021330772,0.8507290249924492,0.56640625,0.9084566567169722,0.0
__cere__clomp_static_omp_module4_1095,conf1,32,40.76968424516589,0.004076968424516588,4489670.779296875,726.5841050613052,0.8790201754574227,0.541015625,0.9445996692584432,0.3682646545528414
__cere__clomp_static_omp_module4_1095,conf1,64,11.507080783321534,0.0011507080783321535,3475861.1782226562,372.54903492790874,0.7883817495992647,0.524169921875,0.9688485154360478,0.6924608754779038
__cere__clomp_static_omp_module4_1095,conf2,16,79.08352797684151,0.00790835279768415,260476.6953125,217.43684363317413,0.6849767063726266,0.5390625,0.8669078990601876,0.0
__cere__clomp_static_omp_module4_1095,conf2,32,37.10163283130669,0.003710163283130669,1871996.126953125,1197.193535839407,0.9229105008334084,0.64453125,0.985377220222176,0.11871612331195802
__cere__clomp_static_omp_module4_1095,conf2,64,14.18001035569583,0.001418001035569583,702026.025390625,2464.360085864761,0.961003916512654,0.485107421875,0.9903454489597039,0.16245607909529147
__cere__clomp_static_omp_module4_1095,conf3,16,74.75662158659601,0.007475662158659603,4157185.3671875,389.2523054308791,0.7956064817887141,0.625,0.9308512142418656,0.0
__cere__clomp_static_omp_module4_1095,conf3,32,94.37728977282254,0.009437728977282255,3472935.236328125,1132.72481774708,0.9188788944942641,0.6357421875,0.9840217645371945,0.46064941191077236
__cere__clomp_static_omp_module4_1095,conf3,64,31.37860315551243,0.003137860315551243,1594232.0981445312,880.6450725600471,0.8980263065627377,0.641845703125,0.9683026583817957,0.7279264329961473
__cere__clomp_static_omp_module4_1105,conf1,16,85.63487888866896,0.0085634878888669,8556940.953125,351.3774237380294,0.7784559113039777,0.4609375,0.9084171528215579,0.0
__cere__clomp_static_omp_module4_1105,conf1,32,63.12049685222147,0.0063120496852221465,7207664.857421875,593.1529228021063,0.8557316910736741,0.5478515625,0.9563314123023114,0.42226769739921133
__cere__clomp_static_omp_module4_1105,conf1,64,16.314164543912863,0.001631416454391286,1418057.048828125,1764.4205997370611,0.9463640339448605,0.449951171875,0.9447693015490995,0.4515767677905027
__cere__clomp_static_omp_module4_1105,conf2,16,204.479677630909,0.0204479677630909,9114313.5703125,680.8069597177572,0.8719273710929171,0.5703125,0.9969217606080741,0.0
__cere__clomp_static_omp_module4_1105,conf2,32,54.849079099987364,0.005484907909998736,2386058.072265625,1388.0770338412492,0.9327991779149599,0.568359375,0.9939236330323854,0.04396511697890759
__cere__clomp_static_omp_module4_1105,conf2,64,9.487215891714126,0.0009487215891714126,685580.5634765625,1711.6797813142223,0.9448026074853811,0.50927734375,0.9828138032367945,0.337668182280222
__cere__clomp_static_omp_module4_1105,conf3,16,152.8942404251291,0.015289424042512913,7825798.015625,641.8650693396837,0.8652045983388763,0.4609375,0.9945029008653037,0.0
__cere__clomp_static_omp_module4_1105,conf3,32,85.37842811442587,0.008537842811442587,3338830.73828125,1186.2065090294657,0.9222519872991024,0.654296875,0.9814823483027693,0.6509131227497496
__cere__clomp_static_omp_module4_1105,conf3,64,44.27825252341706,0.004427825252341706,2041167.7431640625,914.9097376674991,0.9014690703137567,0.521240234375,0.9678679960144158,0.767349276923676
__cere__euler3d_cpu__Z12compute_fluxiPiPfS0_S0_S0_6float3S1_S1_S1__211,conf1,16,418.6894334761153,0.04186894334761153,4179478.640625,258.4605022113385,0.7210292364623125,0.5546875,0.8936201290477196,0.0
__cere__euler3d_cpu__Z12compute_fluxiPiPfS0_S0_S0_6float3S1_S1_S1__211,conf1,32,133.78054118658184,0.013378054118658186,2050009.35546875,495.2645197055551,0.8320074577106249,0.5712890625,0.9473612434638374,0.5273893100278249
__cere__euler3d_cpu__Z12compute_fluxiPiPfS0_S0_S0_6float3S1_S1_S1__211,conf1,64,75.23073248411063,0.007523073248411064,1134379.0126953125,622.4263949293588,0.8615775936456774,0.533447265625,0.969204152927114,0.7610337585333042
__cere__euler3d_cpu__Z12compute_fluxiPiPfS0_S0_S0_6float3S1_S1_S1__211,conf2,16,439.083453158477,0.043908345315847704,3394743.2421875,289.4145998500186,0.7432042865405801,0.609375,0.8995385293947178,0.0
__cere__euler3d_cpu__Z12compute_fluxiPiPfS0_S0_S0_6float3S1_S1_S1__211,conf2,32,153.32781700042608,0.015332781700042611,2091740.4765625,506.2022490160062,0.8350385532842858,0.56640625,0.9441720895548628,0.5248385202960897
__cere__euler3d_cpu__Z12compute_fluxiPiPfS0_S0_S0_6float3S1_S1_S1__211,conf2,64,18.11711575340476,0.0018117115753404764,1449665.5244140625,1937.303445138652,0.9509155102846281,0.551513671875,0.9865935754036614,0.7596660273392792
__cere__euler3d_cpu__Z9time_stepiiPfS_S_S__347,conf1,16,557.8962923376457,0.05578962923376456,50154094.3828125,688.298148666181,0.8731444439274628,0.734375,0.9276620912144152,0.0
__cere__euler3d_cpu__Z9time_stepiiPfS_S_S__347,conf1,32,55.1728607838549,0.0055172860783854905,853502.17578125,261.78966792598015,0.7235963078402246,0.5244140625,0.9389151083968796,0.5234944800526079
__cere__euler3d_cpu__Z9time_stepiiPfS_S_S__347,conf1,64,32.30623726644349,0.0032306237266443486,623062.9995117188,195.19342619708988,0.6612390686057025,0.495361328125,0.964442580103979,0.7545753241842237
__cere__euler3d_cpu__Z9time_stepiiPfS_S_S__347,conf2,16,365.2057938360656,0.03652057938360656,651756.9453125,101.1008585219694,0.5027370806123364,0.51171875,0.8770098932945538,0.0
__cere__euler3d_cpu__Z9time_stepiiPfS_S_S__347,conf2,32,242.78192822401132,0.024278192822401137,16168755.30078125,1441.2179543310872,0.9351162502882977,0.638671875,0.9519648379357641,0.4329034650536331
__cere__euler3d_cpu__Z9time_stepiiPfS_S_S__347,conf2,64,39.74971509552151,0.003974971509552151,2107526.431640625,2620.330590308164,0.9632397619773588,0.56298828125,0.9929875156620241,0.5953669527070627
__cere__ex_particle_OPENMP_seq_particleFilter_371,conf1,16,334.7459929482315,0.033474599294823146,228265.359375,42.24590445481387,0.2969920618574561,0.4921875,0.8684650054011289,0.0
__cere__ex_particle_OPENMP_seq_particleFilter_371,conf1,32,235.37092608587844,0.023537092608587842,57402.587890625,214.67647041310641,0.6822132907849123,0.5048828125,0.9334206642537247,0.5260939175998741
__cere__ex_particle_OPENMP_seq_particleFilter_371,conf1,64,106.52641873379463,0.010652641873379463,195829.43994140625,71.00093426973793,0.41520787341278853,0.4921875,0.9659556662445913,0.7533466279959178
__cere__ex_particle_OPENMP_seq_particleFilter_371,conf2,16,328.4520595417641,0.03284520595417641,341749.4765625,163.81743040800654,0.6209499886139247,0.53125,0.8874502893921312,0.0
__cere__ex_particle_OPENMP_seq_particleFilter_371,conf2,32,267.47646810539686,0.02674764681053969,51776.763671875,179.0562836558373,0.6416493522742854,0.5908203125,0.9455902617996135,0.539247346528175
__cere__ex_particle_OPENMP_seq_particleFilter_371,conf2,64,115.15291602902379,0.011515291602902378,190603.63134765625,241.2386127700068,0.7069499281214124,0.503173828125,0.9671344049768571,0.7577975857985331
__cere__ex_particle_OPENMP_seq_particleFilter_408,conf1,16,240.4474262171392,0.024044742621713924,1856212.1875,63.58075644301846,0.38868114945516896,0.5,0.8679107646805599,0.0
__cere__ex_particle_OPENMP_seq_particleFilter_408,conf1,32,159.8737891130573,0.015987378911305732,1086935.68359375,53.09343046850803,0.34680410717839105,0.5009765625,0.9307304237452096,0.5064352143075967
__cere__ex_particle_OPENMP_seq_particleFilter_408,conf1,64,55.744586850500085,0.005574458685050008,579136.6928710938,150.887978889193,0.6014157376421533,0.51171875,0.9645605520758515,0.7553849994228048
__cere__ex_particle_OPENMP_seq_particleFilter_408,conf2,16,246.35341732839444,0.024635341732839447,900569.765625,59.89731500708797,0.37459862915417197,0.5078125,0.8666929260842073,0.0
__cere__ex_particle_OPENMP_seq_particleFilter_408,conf2,32,114.65846272415664,0.011465846272415663,869466.2578125,141.62198430626637,0.5861303751514363,0.515625,0.9331954604944821,0.5130203554926985
